1805.48,Transport,2025-11-11
3987.3,Shopping,2024-04-09
319.83,Education,2024-11-14
668.89,Education,2024-03-15
3743.31,Shopping,2024-04-22
2111.8,Groceries,2025-05-17
4870.61,Bills,2025-07-31
4259.53,Travel,2024-07-30
3750.82,Health,2024-08-28
894.26,Food,2025-09-09
3110.22,Education,2025-02-20
610.96,Rent,2025-03-10
3357.53,Travel,2024-02-17
1606.72,Bills,2024-06-30
3429.83,Transport,2024-12-27
1099.06,Education,2024-08-26
3517.52,Food,2024-02-04
406.95,Bills,2025-04-12
405.09,Entertainment,2024-09-28
3433.05,Rent,2024-01-22
4207.67,Shopping,2024-01-08
3163.61,Education,2024-12-09
4168.46,Groceries,2025-07-08
763.3,Education,2024-05-18
1231.21,Bills,2024-09-16
923.19,Rent,2025-01-31
2578.9,Rent,2025-02-06
1534.11,Health,2025-05-01
3537.94,Health,2025-06-01
1965.71,Health,2024-08-29
3540.9,Education,2025-01-11
4202.25,Shopping,2024-10-26
3965.25,Groceries,2025-06-15
421.61,Travel,2024-10-17
984.59,Bills,2024-03-29
3070.67,Transport,2025-11-27
3418.08,Travel,2024-09-29
4061.73,Shopping,2025-10-15
3102.44,Entertainment,2024-08-03
395.03,Shopping,2024-11-23
4588.32,Groceries,2024-10-11
745.56,Groceries,2025-02-07
1152.22,Transport,2024-10-12
3278.83,Travel,2025-02-25
830.86,Health,2025-12-16
98.86,Bills,2025-05-18
4691.53,Health,2024-03-29
297.21,Education,2024-10-01
4469.68,Transport,2025-02-15
3202.13,Health,2025-02-02
2490.47,Transport,2024-02-17
3743.58,Bills,2025-05-04
3852.47,Groceries,2024-04-20
2240.44,Groceries,2024-11-17
3000.11,Shopping,2024-12-15
4486.16,Transport,2025-05-19
481.15,Transport,2025-03-05
1007.68,Transport,2024-05-09
711.71,Education,2024-05-30
223.51,Travel,2025-12-04
3870.73,Transport,2024-08-12
3915.27,Education,2024-05-16
4425.81,Travel,2025-01-26
4938.79,Health,2024-08-01
1359.05,Shopping,2025-05-04
1192.72,Bills,2025-12-02
2149.8,Transport,2024-10-05
1031.93,Food,2025-11-17
1867.97,Shopping,2025-08-03
604.43,Health,2025-10-14
96.95,Transport,2024-02-16
3051.26,Travel,2025-09-10
322.53,Shopping,2025-04-10
4341.95,Travel,2025-07-22
1098.41,Groceries,2025-05-12
3852.54,Health,2024-05-11
2475.99,Bills,2024-02-17
3030.97,Entertainment,2024-01-18
3771.78,Transport,2024-10-09
4701.42,Rent,2024-08-26
1509.11,Travel,2025-04-26
115.1,Health,2024-09-24
1968.71,Education,2024-07-29
3068.78,Health,2025-09-07
4301.99,Rent,2025-01-29
4923.62,Education,2025-10-18
139.14,Bills,2025-12-02
4447.78,Food,2025-01-11
1895.12,Education,2024-04-09
1627.99,Rent,2024-08-04
2275.83,Shopping,2024-11-10
4706.35,Shopping,2024-12-10
2239.55,Education,2025-07-18
1417.97,Health,2025-11-11
1721.52,Food,2024-01-29
459.01,Transport,2025-11-10
4914.48,Transport,2024-06-08
4708.57,Entertainment,2025-05-12
2475.7,Bills,2024-08-15
1057.73,Travel,2024-10-09
3711.37,Health,2025-03-09
2399.26,Education,2024-06-24
1132.25,Bills,2025-11-18
153.88,Bills,2024-08-21
2182.64,Education,2025-07-29
3212.56,Education,2025-08-10
933.68,Health,2025-06-10
3878.78,Groceries,2024-08-22
4478.95,Rent,2024-04-06
826.82,Health,2024-06-27
1004.37,Bills,2024-09-28
621.56,Groceries,2025-06-18
4013.63,Health,2024-09-05
131.15,Transport,2024-04-01
4663.96,Entertainment,2024-06-20
2113.83,Rent,2024-11-15
3791.35,Shopping,2025-02-12
2954.79,Entertainment,2024-07-09
2615.4,Rent,2025-04-17
1232.04,Entertainment,2024-07-27
956.16,Food,2024-01-27
2943.74,Transport,2025-12-15
1020.79,Education,2025-08-06
3712.2,Education,2025-03-31
68.46,Education,2024-10-28
3244.32,Education,2025-06-24
3324.21,Travel,2024-02-21
3667.6,Entertainment,2025-12-05
1498.82,Groceries,2024-03-23
2718.43,Transport,2024-03-17
4136.33,Shopping,2024-08-15
4693.91,Bills,2024-05-14
3706.74,Health,2024-01-20
160.24,Food,2024-10-22
983.34,Food,2024-03-13
4101.6,Health,2024-02-17
739.94,Entertainment,2025-02-06
3131.0,Food,2024-11-29
838.41,Education,2024-11-22
31.75,Groceries,2024-06-14
4575.75,Education,2025-06-23
4702.01,Rent,2025-01-24
4423.85,Food,2025-06-29
195.36,Health,2024-08-14
2541.35,Rent,2025-06-23
1820.43,Shopping,2025-02-09
887.2,Shopping,2025-02-20
747.26,Bills,2024-12-30
4595.21,Shopping,2025-05-16
4606.43,Education,2024-10-09
3176.71,Rent,2024-02-23
2414.15,Food,2024-06-22
1929.32,Entertainment,2025-01-04
1352.07,Bills,2025-11-25
2297.86,Bills,2025-12-20
816.35,Transport,2024-05-09
985.89,Travel,2025-03-09
165.73,Food,2024-05-09
816.87,Education,2025-12-14
2858.0,Rent,2025-09-15
1723.21,Health,2024-06-02
9.78,Bills,2024-08-31
80.45,Education,2024-11-15
1212.35,Travel,2024-03-27
2210.59,Shopping,2025-02-07
7.55,Entertainment,2025-11-09
2821.85,Bills,2025-08-22
423.52,Education,2025-04-13
3535.58,Rent,2024-03-16
3135.49,Entertainment,2024-12-21
3041.5,Rent,2025-05-22
1725.02,Groceries,2025-02-27
1419.71,Transport,2024-03-30
3646.19,Travel,2025-02-03
3980.53,Transport,2024-08-09
2651.76,Travel,2025-07-04
2468.29,Education,2025-05-15
3721.5,Groceries,2024-11-17
1522.15,Travel,2025-05-26
1110.99,Food,2024-02-04
2937.63,Shopping,2024-10-30
3739.25,Rent,2025-11-10
1283.07,Transport,2025-10-08
4973.67,Education,2024-06-13
4864.0,Transport,2025-12-24
528.66,Bills,2024-02-24
2121.22,Travel,2025-01-12
4973.09,Travel,2024-12-18
3834.12,Health,2024-04-05
3368.82,Bills,2024-01-19
4178.48,Food,2025-09-12
2820.95,Travel,2025-04-08
2925.09,Transport,2024-10-24
2243.81,Rent,2025-08-05
1568.42,Groceries,2024-03-20
4336.75,Shopping,2025-05-09
2979.47,Groceries,2024-11-24
830.88,Rent,2024-05-31
3617.81,Groceries,2025-12-04
3340.73,Travel,2024-04-10
3916.05,Health,2025-05-23
3145.82,Bills,2025-08-18
2699.18,Groceries,2024-10-06
1726.09,Groceries,2024-04-06
2021.81,Education,2025-07-11
3956.25,Rent,2024-07-18
731.08,Bills,2025-04-19
1934.08,Food,2025-09-08
228.93,Travel,2025-01-08
1224.2,Groceries,2024-02-09
1253.99,Education,2024-04-12
1060.24,Education,2025-10-09
1982.08,Bills,2025-09-30
2853.78,Transport,2025-12-01
281.6,Entertainment,2025-04-29
659.74,Groceries,2024-05-23
1180.53,Travel,2024-02-09
4495.13,Health,2025-12-22
4847.23,Education,2025-03-21
445.61,Travel,2025-11-20
2956.63,Shopping,2024-06-25
3954.01,Groceries,2025-09-12
1894.56,Travel,2024-04-10
2643.56,Education,2024-09-15
173.53,Health,2025-03-12
82.06,Health,2025-07-30
1392.75,Shopping,2025-02-05
3037.55,Education,2024-02-12
4546.06,Health,2024-05-29
4454.28,Shopping,2024-08-21
1138.32,Travel,2024-12-13
2351.48,Transport,2025-03-26
4914.66,Shopping,2025-12-22
2756.81,Entertainment,2024-04-28
4155.39,Groceries,2025-11-13
1356.99,Food,2024-10-30
4482.33,Bills,2025-11-27
391.48,Bills,2024-07-03
1795.7,Shopping,2025-07-04
159.89,Education,2025-04-22
304.88,Health,2024-07-04
3696.44,Transport,2025-03-22
649.83,Education,2024-03-22
2349.66,Groceries,2025-04-28
2142.73,Rent,2024-02-28
1424.38,Rent,2024-05-27
3900.6,Health,2024-09-29
3682.48,Travel,2025-07-23
726.67,Transport,2024-11-24
2224.93,Travel,2025-04-17
2081.47,Travel,2025-12-24
4837.38,Shopping,2025-05-16
2202.93,Education,2025-04-19
1185.91,Entertainment,2024-03-02
1471.52,Food,2025-08-31
3459.94,Shopping,2025-05-23
2509.03,Transport,2024-08-23
526.49,Bills,2024-11-29
4379.82,Entertainment,2025-08-08
4480.26,Travel,2025-04-21
2407.48,Education,2025-04-27
2813.75,Health,2024-11-21
3756.58,Health,2024-07-28
2826.36,Education,2025-12-11
1176.69,Food,2024-06-23
2798.25,Travel,2024-11-21
4154.58,Bills,2025-07-01
734.7,Entertainment,2024-10-04
2963.31,Groceries,2025-10-25
1716.27,Rent,2024-11-03
3569.51,Travel,2025-03-01
2021.14,Shopping,2025-07-16
739.87,Transport,2025-09-21
2684.0,Travel,2024-07-28
2184.42,Health,2024-01-15
4337.68,Travel,2025-10-25
160.91,Shopping,2025-03-12
639.19,Travel,2024-11-24
741.12,Food,2024-07-11
4992.54,Bills,2024-07-05
1014.01,Transport,2025-01-15
2358.55,Groceries,2024-03-01
2737.64,Travel,2025-01-25
223.32,Education,2025-03-27
4179.49,Rent,2024-06-29
710.05,Health,2024-11-16
4124.78,Groceries,2025-10-13
4832.5,Transport,2024-03-25
3300.55,Transport,2025-09-02
241.92,Groceries,2025-12-18
644.99,Travel,2025-12-01
805.68,Groceries,2025-05-01
1465.94,Bills,2024-03-09
4197.26,Shopping,2025-11-21
632.78,Bills,2024-09-05
2510.5,Transport,2025-03-15
2262.44,Health,2024-01-20
381.13,Health,2025-02-06
1099.6,Health,2024-08-06
222.96,Bills,2025-01-18
157.69,Bills,2024-12-31
384.87,Health,2025-08-04
4258.23,Health,2024-11-17
2112.98,Groceries,2025-12-07
3684.23,Food,2024-03-10
1651.97,Shopping,2025-06-09
4940.79,Health,2024-05-04
2555.21,Travel,2025-07-14
1666.4,Education,2024-04-04
4702.54,Bills,2025-04-20
3119.96,Rent,2025-06-24
4983.02,Food,2025-03-03
2910.87,Food,2024-08-19
4690.16,Transport,2024-05-18
3662.13,Health,2024-04-23
2018.45,Shopping,2024-04-22
361.75,Groceries,2025-04-02
3592.48,Transport,2024-01-28
4745.28,Transport,2025-05-18
4232.13,Health,2025-07-24
1307.7,Food,2024-03-01
2725.21,Food,2025-01-05
1964.15,Entertainment,2025-07-11
2866.75,Bills,2025-02-18
2306.38,Travel,2024-12-25
2696.61,Groceries,2025-10-20
1468.75,Travel,2025-06-14
3426.1,Bills,2024-07-12
2456.96,Bills,2025-03-12
2530.85,Health,2024-07-22
2890.79,Bills,2024-03-17
3289.4,Groceries,2025-11-02
4975.47,Transport,2024-02-10
2675.17,Shopping,2024-02-10
1076.46,Travel,2024-05-03
4372.98,Transport,2024-03-29
2109.11,Health,2024-04-14
1042.6,Education,2025-05-19
4070.35,Rent,2024-11-30
125.97,Bills,2024-10-29
4897.11,Food,2025-09-23
2322.41,Education,2024-08-06
2440.58,Travel,2024-12-27
4654.86,Travel,2025-09-04
1871.72,Health,2024-06-24
111.44,Education,2025-06-03
2472.97,Health,2025-04-05
1327.58,Travel,2024-10-05
2429.87,Health,2025-10-28
3860.93,Entertainment,2024-08-12
4270.69,Groceries,2025-03-03
1736.59,Rent,2024-03-20
4300.12,Travel,2025-05-12
3078.8,Travel,2025-01-02
609.96,Entertainment,2024-05-19
2118.32,Transport,2025-08-19
3448.2,Food,2024-04-07
2436.89,Entertainment,2024-05-21
3092.44,Education,2024-06-30
1299.25,Bills,2025-12-17
1888.77,Health,2025-05-25
2995.33,Entertainment,2025-11-28
3808.82,Shopping,2025-10-02
2655.25,Travel,2025-05-25
4945.59,Groceries,2025-03-14
828.02,Shopping,2025-07-30
4600.62,Bills,2025-08-23
3808.83,Entertainment,2025-04-02
4871.92,Food,2025-05-12
165.98,Shopping,2024-12-10
683.37,Transport,2025-03-21
1054.98,Travel,2025-01-13
3168.55,Entertainment,2025-12-09
1808.69,Rent,2024-05-14
731.97,Transport,2025-10-16
613.53,Groceries,2025-06-03
505.46,Education,2024-12-08
1248.5,Rent,2024-04-28
2154.64,Health,2025-10-26
2503.23,Rent,2024-07-25
2484.78,Bills,2024-07-19
1209.2,Food,2024-02-07
2315.55,Food,2025-03-10
3045.14,Education,2024-02-10
3856.2,Bills,2024-01-15
874.29,Transport,2025-08-02
2494.34,Groceries,2025-10-31
1533.12,Transport,2024-12-11
988.79,Shopping,2024-11-10
1835.53,Entertainment,2025-11-15
1036.85,Travel,2025-08-21
4314.64,Bills,2025-11-11
1910.74,Education,2024-08-29
1952.51,Education,2024-09-22
800.58,Transport,2024-06-17
4268.49,Bills,2025-08-25
4867.51,Health,2024-08-25
4276.78,Education,2024-02-15
2829.51,Groceries,2024-08-27
4203.27,Shopping,2025-07-22
1324.88,Groceries,2025-04-24
4918.14,Groceries,2024-04-05
3479.3,Travel,2025-09-03
3686.59,Shopping,2025-10-10
1992.78,Travel,2024-12-26
2572.61,Entertainment,2024-04-22
356.7,Travel,2025-06-29
1033.09,Bills,2024-03-12
3527.69,Shopping,2025-02-17
3728.33,Rent,2024-11-05
481.66,Rent,2024-07-03
4560.84,Entertainment,2024-02-29
1679.17,Transport,2025-10-20
2012.02,Education,2025-11-11
4389.76,Groceries,2024-10-18
838.03,Travel,2025-02-11
1428.94,Transport,2024-08-07
2388.19,Shopping,2025-09-16
976.99,Health,2024-07-10
4473.79,Groceries,2025-06-19
3252.87,Groceries,2024-12-19
1374.1,Travel,2024-03-14
3750.89,Food,2025-09-26
3055.5,Transport,2025-01-20
1671.7,Rent,2025-03-21
2453.37,Rent,2024-11-23
2970.53,Entertainment,2024-01-31
2976.5,Shopping,2025-10-30
3118.02,Travel,2024-03-26
4035.44,Health,2024-06-24
3365.11,Health,2024-11-19
4613.25,Health,2024-01-08
2455.92,Travel,2025-11-24
3736.04,Travel,2024-04-15
4540.47,Health,2024-04-29
2277.51,Groceries,2024-10-11
1065.42,Bills,2024-05-16
2095.73,Shopping,2025-02-10
4073.12,Groceries,2025-09-28
1643.99,Rent,2025-08-26
3726.12,Groceries,2024-02-23
4219.31,Travel,2025-11-18
2592.27,Groceries,2025-04-19
3840.09,Groceries,2024-04-18
1882.26,Rent,2024-12-11
179.65,Health,2025-12-15
3182.65,Bills,2025-11-22
4919.4,Travel,2024-02-14
3288.67,Shopping,2025-12-12
774.88,Travel,2024-04-28
240.31,Transport,2024-05-26
597.02,Transport,2024-07-14
4125.81,Food,2025-04-10
627.44,Shopping,2024-04-29
3357.73,Health,2025-12-27
2243.81,Shopping,2025-05-06
2407.35,Food,2024-12-11
1767.62,Bills,2025-05-19
825.75,Groceries,2025-06-10
693.39,Rent,2024-12-05
748.44,Rent,2024-12-18
4734.91,Groceries,2024-12-28
4055.02,Food,2024-01-13
1272.57,Rent,2025-05-12
3370.66,Food,2024-10-01
2903.83,Shopping,2025-03-09
3827.04,Travel,2025-09-05
2709.62,Shopping,2025-01-21
3833.41,Travel,2024-10-02
4877.55,Entertainment,2024-10-25
2034.59,Health,2025-12-20
1663.36,Rent,2024-07-14
4827.13,Transport,2024-10-31
2304.88,Education,2024-12-12
4524.53,Education,2025-01-17
3323.26,Transport,2024-02-07
4648.9,Bills,2025-12-02
3215.93,Bills,2025-03-22
4793.64,Entertainment,2024-02-22
1693.78,Entertainment,2024-08-11
4574.79,Transport,2024-11-05
4882.88,Shopping,2024-05-15
3978.91,Transport,2025-09-04
3155.77,Travel,2024-06-05
4790.95,Entertainment,2024-10-22
2295.19,Groceries,2024-05-14
3163.87,Rent,2025-05-27
4755.97,Education,2024-05-23
2408.33,Transport,2024-02-01
1952.21,Groceries,2024-06-22
1292.56,Rent,2025-03-07
2693.78,Groceries,2025-12-18
3298.11,Rent,2025-10-17
2458.77,Health,2025-06-01
1586.37,Transport,2025-01-23
411.5,Bills,2024-01-15
4850.81,Shopping,2024-05-18
572.2,Bills,2024-04-06
627.06,Health,2025-04-20
2279.1,Groceries,2024-06-14
972.73,Health,2024-07-02
855.53,Bills,2024-11-29
4701.76,Transport,2025-08-17
1967.62,Education,2025-11-28
4158.18,Health,2024-07-18
1915.55,Travel,2025-07-11
4900.96,Education,2024-02-10
3864.59,Travel,2025-07-03
1613.87,Food,2024-10-26
3896.35,Bills,2025-02-11
4455.29,Food,2024-04-02
2566.52,Transport,2024-12-20
4486.55,Education,2024-05-19
1726.6,Groceries,2025-09-18
1505.02,Food,2024-10-26
3962.68,Transport,2024-06-26
46.94,Entertainment,2024-08-01
3606.51,Health,2024-01-07
1012.72,Transport,2025-08-22
3959.11,Food,2024-08-04
4356.72,Education,2024-11-19
1637.41,Rent,2025-07-22
3067.29,Rent,2024-03-08
4339.38,Health,2024-06-03
2606.9,Health,2024-02-26
3594.2,Food,2025-11-18
246.06,Groceries,2024-03-15
2605.33,Food,2025-07-16
4542.48,Bills,2025-09-23
1560.82,Travel,2025-08-21
1257.6,Groceries,2024-01-09
1599.18,Transport,2024-01-06
998.68,Education,2025-12-31
3078.11,Rent,2025-03-10
1093.37,Travel,2024-08-03
3159.11,Bills,2025-10-12
2666.3,Transport,2024-10-02
3198.65,Health,2025-01-18
3425.37,Food,2025-10-10
1966.83,Health,2024-08-26
809.29,Food,2025-01-11
1501.67,Education,2025-07-11
1214.32,Transport,2024-07-27
3937.37,Education,2024-08-13
824.97,Health,2025-11-07
1641.05,Bills,2025-09-08
1055.09,Transport,2024-04-26
3035.59,Food,2024-02-18
2385.33,Food,2025-08-03
2585.63,Rent,2024-07-07
3641.03,Groceries,2025-12-28
436.2,Shopping,2025-03-29
1022.41,Health,2025-12-29
4514.61,Health,2024-02-19
4827.47,Shopping,2024-10-15
2147.64,Food,2024-02-27
4387.78,Transport,2025-08-06
2520.99,Groceries,2024-07-16
1210.09,Entertainment,2025-12-05
776.06,Groceries,2024-08-03
2034.78,Food,2025-02-14
222.06,Health,2024-08-09
1522.07,Transport,2025-09-29
789.71,Shopping,2024-06-01
4708.73,Health,2024-02-09
3537.26,Food,2024-12-30
3971.48,Education,2025-02-17
3476.35,Shopping,2024-06-06
3695.33,Education,2024-05-29
2837.72,Bills,2025-07-12
220.86,Bills,2024-06-25
62.08,Education,2024-09-27
4143.8,Groceries,2025-01-05
1361.74,Travel,2024-06-16
3523.76,Bills,2025-11-28
188.83,Health,2024-04-08
4640.67,Entertainment,2024-02-20
3734.18,Transport,2024-02-12
3751.45,Travel,2025-12-12
4269.93,Bills,2024-04-26
4562.47,Transport,2024-02-14
376.67,Travel,2024-01-22
4974.86,Health,2025-05-26
3836.82,Travel,2024-05-13
748.01,Bills,2024-10-03
2542.37,Travel,2025-03-18
1925.59,Travel,2025-07-09
1514.93,Entertainment,2025-01-07
316.88,Health,2025-05-06
2370.99,Rent,2024-03-14
3189.72,Shopping,2025-08-22
240.42,Transport,2025-10-29
3838.02,Education,2024-07-28
3906.82,Bills,2024-06-04
1929.66,Transport,2024-07-27
3539.13,Groceries,2024-04-14
1472.95,Food,2024-09-05
4114.31,Rent,2025-03-23
2362.23,Entertainment,2024-02-07
647.81,Transport,2024-06-22
4685.52,Shopping,2025-05-22
2549.89,Food,2024-10-09
3156.65,Rent,2024-03-18
3126.4,Bills,2025-08-02
1467.92,Bills,2025-01-19
2305.26,Education,2025-09-24
3901.99,Education,2025-11-14
2336.42,Entertainment,2024-02-18
3046.81,Entertainment,2024-08-16
2857.49,Education,2024-12-12
519.21,Travel,2025-03-04
587.95,Bills,2024-06-29
1851.17,Food,2024-11-25
1311.45,Education,2024-10-31
559.79,Shopping,2024-12-20
1229.63,Groceries,2024-03-01
1169.28,Shopping,2024-10-31
3654.41,Groceries,2024-12-25
621.66,Shopping,2024-03-07
3147.78,Groceries,2024-05-10
1863.58,Entertainment,2024-12-21
779.69,Rent,2025-08-27
4783.41,Groceries,2025-09-19
1904.82,Travel,2025-03-22
1506.45,Bills,2024-11-09
1580.37,Transport,2024-10-12
3473.89,Bills,2024-06-02
3267.37,Shopping,2025-04-13
1566.07,Transport,2024-06-30
3001.21,Shopping,2025-08-03
3579.81,Transport,2024-07-09
1030.26,Shopping,2025-05-28
387.19,Shopping,2024-11-16
4795.48,Groceries,2024-09-06
1053.0,Health,2024-07-29
3301.53,Transport,2025-09-21
2827.8,Transport,2024-02-17
2338.76,Shopping,2025-07-24
2044.45,Shopping,2024-08-20
112.0,Groceries,2024-03-18
1697.87,Health,2024-07-22
1754.91,Bills,2025-07-21
206.43,Entertainment,2024-05-22
963.47,Travel,2024-02-27
3549.56,Bills,2025-03-18
387.68,Travel,2024-08-19
4530.78,Groceries,2024-07-13
1871.25,Food,2025-11-16
705.27,Food,2024-04-17
4987.43,Rent,2024-05-16
500.72,Groceries,2025-10-25
1073.91,Travel,2024-03-28
3694.01,Education,2024-08-30
3073.42,Groceries,2025-01-16
1918.84,Shopping,2024-06-11
4159.25,Transport,2025-12-11
3847.48,Shopping,2025-08-28
1076.18,Health,2025-09-09
714.62,Education,2024-04-05
2896.68,Bills,2025-11-10
3442.95,Rent,2024-08-08
2729.87,Food,2025-11-07
4393.75,Groceries,2025-04-03
4491.53,Health,2024-07-03
2424.61,Travel,2025-12-01
738.57,Education,2025-06-23
775.83,Education,2024-08-03
1078.75,Rent,2024-01-13
236.2,Groceries,2024-11-09
1525.51,Travel,2025-09-20
4496.85,Food,2025-12-07
3106.12,Groceries,2025-10-02
2207.38,Travel,2025-01-15
3524.09,Education,2025-06-14
2187.61,Food,2025-09-20
2406.05,Transport,2025-09-25
1269.38,Rent,2024-01-10
4100.41,Groceries,2024-04-30
2155.82,Shopping,2025-08-17
3745.98,Health,2025-01-31
2317.07,Food,2025-10-11
3919.57,Rent,2024-07-07
4530.08,Food,2025-12-14
4106.07,Food,2024-06-14
4022.26,Health,2024-03-14
4763.45,Groceries,2025-10-15
2351.02,Food,2025-01-12
1373.95,Rent,2024-08-19
1770.74,Shopping,2024-06-10
2878.84,Bills,2025-04-21
3243.87,Bills,2024-02-07
2741.7,Travel,2024-07-28
801.86,Bills,2025-04-29
90.81,Health,2025-07-19
937.22,Food,2025-07-25
3315.09,Entertainment,2024-10-28
4160.22,Groceries,2024-11-17
2776.59,Bills,2025-11-10
724.91,Shopping,2024-03-18
3413.27,Shopping,2024-02-11
283.37,Rent,2024-09-06
1312.01,Bills,2024-12-30
4404.75,Travel,2025-04-02
3368.46,Education,2025-08-09
2716.68,Groceries,2024-07-27
2601.23,Education,2025-10-10
4862.75,Health,2024-05-17
3028.82,Health,2024-07-30
2136.41,Food,2024-11-08
4008.08,Health,2025-12-29
1944.87,Education,2024-07-14
4098.52,Shopping,2025-08-22
569.42,Entertainment,2025-05-28
952.67,Groceries,2024-12-10
3996.76,Transport,2025-05-14
1062.39,Travel,2024-12-25
3017.08,Education,2025-07-13
1031.39,Health,2024-07-28
3476.1,Groceries,2025-01-07
1263.93,Bills,2024-08-05
1262.99,Bills,2025-06-25
429.35,Food,2024-09-16
3837.8,Health,2025-10-17
2926.61,Food,2024-03-16
3325.75,Shopping,2024-09-10
2633.84,Shopping,2024-08-16
4901.43,Shopping,2024-10-18
3182.89,Transport,2024-10-11
1094.06,Groceries,2025-08-20
1668.91,Rent,2025-08-08
3911.84,Transport,2025-10-06
3779.01,Rent,2024-03-28
766.27,Health,2025-03-17
4180.77,Rent,2025-05-08
3081.52,Travel,2025-05-07
1266.81,Transport,2024-04-15
1255.78,Shopping,2025-09-04
3716.67,Shopping,2024-12-02
3981.49,Food,2025-02-08
799.4,Shopping,2025-08-26
3808.52,Bills,2024-09-10
1951.55,Health,2024-03-17
650.86,Shopping,2025-02-13
1956.83,Rent,2025-02-17
1242.26,Shopping,2025-04-30
3002.78,Rent,2025-07-28
4417.32,Health,2024-01-10
3961.95,Education,2024-04-16
4285.95,Travel,2024-02-27
3599.91,Shopping,2025-02-19
1409.75,Shopping,2025-07-27
3591.09,Health,2025-08-30
730.73,Health,2024-04-06
3267.59,Bills,2025-06-29
3544.9,Travel,2024-02-01
1881.95,Rent,2025-01-31
4521.45,Rent,2024-08-11
3201.97,Transport,2025-08-19
3479.89,Food,2025-07-27
951.4,Transport,2025-05-02
3753.7,Bills,2024-02-27
4978.94,Groceries,2024-08-14
4568.52,Travel,2024-03-20
3441.25,Rent,2024-09-03
4219.5,Health,2024-06-08
678.94,Food,2025-11-22
4907.98,Groceries,2025-06-15
1794.97,Groceries,2025-07-11
317.0,Bills,2025-08-02
1488.78,Travel,2025-11-20
330.05,Travel,2025-02-08
3723.25,Health,2024-03-21
3702.17,Transport,2024-01-26
4520.67,Shopping,2024-01-20
327.22,Bills,2025-10-11
3523.07,Health,2025-11-23
1309.02,Food,2024-06-03
1709.88,Shopping,2025-05-26
4719.62,Education,2025-10-29
565.99,Rent,2024-12-26
2949.88,Bills,2025-03-03
962.54,Food,2024-07-31
3638.31,Health,2024-04-23
1225.25,Shopping,2024-08-18
4256.03,Health,2025-02-09
3420.37,Education,2025-01-10
2623.5,Education,2024-08-10
1026.42,Groceries,2024-05-27
1139.52,Education,2025-03-03
3642.85,Groceries,2024-04-18
2793.46,Education,2024-07-12
3015.93,Entertainment,2024-04-23
148.01,Groceries,2025-09-07
1771.72,Education,2024-01-26
2021.86,Groceries,2025-12-03
3222.78,Bills,2024-05-18
615.4,Food,2025-01-11
24.87,Travel,2025-11-26
980.16,Education,2024-05-19
2688.71,Travel,2025-06-14
4617.62,Groceries,2025-03-25
27.03,Health,2024-07-04
2414.1,Shopping,2024-09-29
4098.27,Education,2024-10-04
3161.33,Education,2025-01-30
2231.89,Travel,2024-04-11
696.72,Health,2025-07-25
4275.68,Health,2025-01-15
3935.56,Bills,2024-09-20
209.07,Transport,2025-05-08
3753.57,Health,2024-12-04
1632.06,Food,2024-04-01
9.5,Entertainment,2025-08-08
2323.93,Bills,2024-07-21
4589.47,Entertainment,2025-09-29
195.48,Entertainment,2024-11-21
1661.73,Food,2024-12-12
2016.98,Food,2024-05-10
4671.12,Transport,2024-02-01
1731.07,Food,2025-09-20
3801.08,Rent,2024-02-20
4107.31,Travel,2025-10-15
3052.42,Food,2025-02-26
33.22,Travel,2025-04-20
4552.52,Groceries,2025-01-01
2874.29,Education,2025-07-14
951.3,Transport,2025-09-11
3538.23,Transport,2024-02-19
132.17,Entertainment,2024-02-16
473.54,Travel,2024-10-10
2806.87,Entertainment,2025-01-22
398.68,Education,2024-12-10
2649.55,Education,2025-05-04
2021.16,Groceries,2024-01-20
3461.88,Health,2024-01-05
2680.43,Groceries,2024-04-15
3522.71,Rent,2025-11-17
3931.19,Bills,2025-02-14
482.28,Food,2025-03-12
13.43,Groceries,2024-11-14
3721.6,Groceries,2024-03-03
3530.74,Entertainment,2024-04-24
4261.98,Rent,2024-08-25
1268.98,Groceries,2024-03-27
3176.05,Health,2025-06-18
4747.56,Shopping,2025-02-14
4513.69,Health,2025-09-03
3955.39,Entertainment,2024-02-12
1808.43,Rent,2025-10-18
1689.47,Travel,2024-12-09
2006.63,Transport,2025-06-10
4305.71,Food,2025-09-20
4602.91,Rent,2025-04-13
4669.03,Groceries,2025-09-15
2954.4,Health,2025-10-08
1729.19,Travel,2024-02-04
4581.09,Rent,2024-02-05
4159.97,Travel,2025-11-20
4236.88,Health,2024-07-01
216.89,Transport,2025-04-09
882.55,Shopping,2025-10-22
4154.43,Bills,2024-08-23
1174.64,Food,2025-11-07
3407.82,Food,2025-03-24
4506.36,Rent,2024-04-04
1009.35,Transport,2024-09-04
2733.53,Rent,2024-03-06
37.25,Rent,2024-07-23
1198.58,Transport,2024-07-30
1455.06,Travel,2024-11-28
116.22,Shopping,2025-04-06
3818.93,Transport,2024-06-02
4185.87,Groceries,2024-12-08
1208.23,Groceries,2025-09-05
3894.99,Travel,2024-09-27
1892.25,Food,2025-09-09
152.32,Shopping,2025-12-08
694.19,Groceries,2025-11-04
303.97,Rent,2024-07-27
3119.95,Food,2025-01-19
4532.33,Bills,2025-11-02
4770.26,Food,2024-06-01
631.81,Transport,2024-10-22
2688.0,Food,2025-07-01
3333.18,Transport,2024-01-17
